customer_id,age_group,customer_segment,spending_score,loyalty_tier,avg_order_value,purchase_frequency_30d,discount_affinity,city,state,delivery_zone,dark_store_id,date,day_of_week,is_weekend,hour,time_of_day,temperature_c,rainfall_mm,humidity_pct,weather_condition,festival,festival_flag,local_event_flag,product_id,product_name,brand,category,base_product,pack_size,mrp,unit_cost,unit_price,shelf_life_days,product_rating,review_count,negative_review_rate,product_popularity_score,trend_signal,trend_category,product_views_7d,product_views_30d,add_to_cart_count_7d,purchase_count_7d,previous_purchase_count,repeat_purchase_flag,days_since_last_purchase,sales_1d,sales_7d,sales_30d,historical_demand_30d,demand_trend_pct,demand_status,current_stock,minimum_stock,maximum_stock,stock_turnover_days,days_to_expiry,expiry_risk,stockout_flag,stockout_risk_pct,competitor_1_price,competitor_2_price,competitor_price_gap_pct,competitor_discount_pct,current_discount_pct,promotion_type,promotion_eligible,discount_cost,gross_margin_before_promo,expected_units_without_promo,expected_units_with_promo,expected_revenue_without_promo,expected_revenue_with_promo,expected_profit_without_promo,expected_profit_with_promo,profit_impact_pct,expected_inventory_reduction,clearance_priority_score,recommended_action,scenario
C07936,25-34,Premium,81.7,Gold,747.01,6,0.282,Hyderabad,Telangana,HYD-Z7,HYD-DS12,2026-05-12,Tuesday,False,11,Afternoon,26.6,0.0,61.9,Clear/Cloudy,,0,0,P0163,Pet Food Small,LocalBrand,Pet Care,Pet Food,Small,110,81.45,102.79,15,3.81,84,0.365,54.3,Viral,,168,116,7,6,2,1,16,4,34,137,7.43,6.22,Stable,14,12,58,1.86,14,Low,1,26.49,106.99,110.52,-3.93,20,0,Coupon,0,0.0,21.34,5,5,513.95,513.95,106.7,106.7,-0.93,5,9.33,NO PROMOTION,Viral_Trend
C13174,25-34,Budget,59.8,,598.83,2,0.22,Pune,Maharashtra,PUN-Z3,PUN-DS12,2026-06-01,Monday,False,11,Afternoon,29.7,20.0,74.1,Rain,Raksha Bandhan,1,1,P0153,Soup Large,QuickFresh,Instant & Ready Food,Soup,Large,65,51.67,62.91,60,3.2,8,0.384,50.3,Viral,,217,121,2,0,2,1,22,1,5,21,3.0,1.79,Stable,20,4,20,6.45,11,Low,0,14.23,64.01,65.14,-1.72,0,10,,1,6.29,11.24,1,1,62.91,56.62,11.24,4.95,-59.56,1,25.83,NO PROMOTION,Viral_Trend
C10149,45-54,Regular,88.4,Silver,957.74,5,0.518,Lucknow,Uttar Pradesh,LUC-Z6,LUC-DS12,2026-04-06,Monday,False,4,Night,17.5,0.0,44.9,Cold,,0,1,P0114,Toothpaste Large,LocalBrand,Personal Care,Toothpaste,Large,90,51.7,76.61,90,3.67,25,0.23,47.93,Normal,,25,103,3,2,2,0,56,2,16,50,1.71,35.04,Growing,8,2,13,4.42,79,Low,1,24.19,70.37,75.6,8.87,5,0,% Off,1,0.0,24.91,2,2,153.22,153.22,49.82,49.82,-1.97,2,6.21,NO PROMOTION,Rain_Demand
C07567,25-34,Deal_Seeker,67.4,Silver,707.77,3,0.337,Kolkata,West Bengal,KOL-Z5,KOL-DS9,2026-07-22,Wednesday,False,11,Afternoon,24.2,11.5,69.9,Rain,,0,0,P0075,Potato Large,NatureBest,Fruits & Vegetables,Potato,Large,35,20.64,34.94,90,4.02,19,0.125,53.3,Normal,,40,126,5,4,2,1,10,2,15,67,5.0,-3.88,Stable,17,8,39,3.33,73,Low,0,10.78,34.91,33.92,3.01,0,10,,0,3.49,14.3,2,2,69.88,62.9,28.6,21.62,-26.96,2,14.22,NO PROMOTION,Normal
C04059,25-34,Budget,46.3,,693.81,1,0.364,Nagpur,Maharashtra,NAG-Z2,NAG-DS13,2026-06-04,Thursday,False,4,Night,29.0,0.0,44.5,Clear/Cloudy,,0,0,P0142,Pasta Small,DailyBasket,Instant & Ready Food,Pasta,Small,35,19.67,34.84,90,3.73,39,0.225,55.46,Emerging,Beverages,26,135,2,1,1,0,38,4,18,75,3.66,2.75,Stable,19,3,35,5.05,66,Low,0,13.38,35.04,37.82,-0.57,0,0,Coupon,0,0.0,15.17,3,3,104.52,104.52,45.51,45.51,-2.15,3,10.54,NO PROMOTION,Normal
C11778,55+,High_Value,54.0,Gold,541.21,6,0.232,Bengaluru,Karnataka,BEN-Z4,BEN-DS5,2026-07-16,Thursday,False,18,Evening,29.4,0.0,47.5,Clear/Cloudy,Sankranti,1,0,P0034,Energy Drink Small,ValueMart,Beverages,Energy Drink,Small,300,243.46,280.0,365,3.72,88,0.32,55.61,Normal,,35,124,7,2,3,1,35,4,30,130,5.46,-1.07,Stable,14,6,54,2.52,246,Low,1,26.42,254.24,264.92,10.13,10,10,,1,28.0,36.54,4,5,1120.0,1260.0,146.16,42.7,-70.98,5,6.42,COMPETITIVE PRICE OFFER,Weekend_Surge
C12057,25-34,Regular,7.9,,465.03,2,0.723,Mumbai,Maharashtra,MUM-Z4,MUM-DS14,2026-04-01,Wednesday,False,22,Late Evening,26.1,0.0,63.0,Clear/Cloudy,Ganesh Chaturthi,1,0,P0090,Wheat Flour Large,UrbanBasket,Staples,Wheat Flour,Large,35,19.31,30.08,180,2.69,118,0.503,53.5,Normal,,32,124,1,1,2,0,79,2,21,81,3.03,10.71,Stable,28,4,29,8.95,125,Low,0,12.59,28.02,32.39,7.35,5,0,,1,0.0,10.77,3,3,90.24,90.24,32.31,32.31,-3.0,3,14.56,REVIEW PRODUCT QUALITY,Normal
C07885,25-34,Regular,13.2,Silver,265.93,6,0.809,Mumbai,Maharashtra,MUM-Z7,MUM-DS5,2026-04-19,Sunday,True,11,Afternoon,29.2,4.2,65.7,Rain,,0,0,P0154,Diapers Small,PremiumSelect,Baby Care,Diapers,Small,35,23.25,34.73,60,3.61,32,0.275,44.38,Normal,,22,85,0,0,4,0,21,3,14,52,3.33,14.55,Stable,25,4,18,7.29,10,Low,0,5.77,34.05,31.95,8.7,0,0,,1,0.0,11.48,2,2,69.46,69.46,22.96,22.96,-4.17,2,23.03,NO PROMOTION,Normal
C08328,35-44,Regular,71.7,Silver,631.9,4,0.564,Delhi,Delhi,DEL-Z1,DEL-DS5,2026-04-21,Tuesday,False,9,Morning,37.5,0.0,79.1,Hot,Dussehra,1,0,P0139,Noodles Small,PremiumSelect,Instant & Ready Food,Noodles,Small,65,41.31,64.86,7,3.9,139,0.186,54.52,Normal,,30,131,5,2,2,0,80,3,17,72,4.51,-38.94,Declining,18,7,45,3.9,3,High,0,10.98,68.42,61.28,5.84,0,0,Coupon,1,0.0,23.55,2,2,129.72,129.72,47.1,47.1,-2.08,2,29.5,NO PROMOTION,Declining_Product
C08881,25-34,High_Value,73.1,Silver,734.54,6,0.732,Delhi,Delhi,DEL-Z7,DEL-DS10,2026-05-25,Monday,False,11,Afternoon,26.4,8.1,56.0,Rain,,0,0,P0145,Instant Breakfast Small,QuickFresh,Instant & Ready Food,Instant Breakfast,Small,35,20.64,33.47,15,3.63,25,0.297,58.71,Normal,,33,161,10,6,5,1,54,2,8,29,2.24,16.52,Stable,19,4,16,8.12,11,Low,0,4.21,33.11,32.84,1.92,10,15,,1,5.02,12.83,1,1,33.47,28.45,12.83,7.81,-43.53,1,24.83,NO PROMOTION,Overstock
C08780,25-34,Regular,31.6,Gold,411.0,5,0.389,Pune,Maharashtra,PUN-Z3,PUN-DS12,2026-06-17,Wednesday,False,4,Night,29.7,0.0,60.1,Clear/Cloudy,,0,0,P0091,Dal Small,LocalBrand,Staples,Dal,Small,45,24.3,38.8,7,2.74,7,0.421,51.37,Normal,,30,119,3,3,3,1,10,3,19,55,3.74,45.57,Growing,15,6,23,3.91,3,High,1,19.11,39.11,36.31,6.86,0,15,% Off,1,5.82,14.5,3,4,116.4,131.92,43.5,34.72,-21.98,4,25.0,REVIEW PRODUCT QUALITY,Normal
C12899,25-34,Deal_Seeker,78.7,Gold,813.29,6,0.88,Bhubaneswar,Odisha,BHU-Z4,BHU-DS9,2026-06-22,Monday,False,22,Late Evening,29.5,13.4,72.0,Rain,,0,0,P0102,Cooking Oil Large,DailyBasket,Staples,Cooking Oil,Large,130,68.42,116.81,30,2.69,91,0.368,49.8,Normal,,34,114,0,0,3,0,116,1,11,42,4.25,11.43,Stable,38,3,27,8.74,11,Low,0,0.0,129.27,129.33,-9.64,0,15,Bundle,1,17.52,48.39,2,3,233.62,297.87,96.78,92.61,-5.29,3,31.17,REVIEW PRODUCT QUALITY,Bad_Product_Signal
C00686,35-44,Budget,81.7,,857.12,2,0.435,Hyderabad,Telangana,HYD-Z2,HYD-DS3,2026-07-11,Saturday,True,15,Afternoon,28.7,0.0,50.5,Clear/Cloudy,Eid,1,1,P0154,Diapers Small,PremiumSelect,Baby Care,Diapers,Small,35,23.25,32.77,60,3.95,7,0.228,44.45,Normal,,30,89,7,4,2,0,23,1,10,35,3.04,20.68,Stable,4,4,22,1.91,15,Low,1,93.49,36.69,29.59,10.75,10,30,Bundle,1,9.83,9.52,1,2,32.77,45.88,9.52,-0.62,-105.89,2,10.38,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C09131,35-44,Regular,20.4,Silver,288.7,2,0.411,Pune,Maharashtra,PUN-Z2,PUN-DS14,2026-07-06,Monday,False,22,Late Evening,30.1,0.0,60.2,Clear/Cloudy,,0,1,P0034,Energy Drink Small,ValueMart,Beverages,Energy Drink,Small,300,243.46,264.96,365,3.05,36,0.386,55.96,Viral,Beauty,26,130,1,0,1,0,66,4,32,110,5.65,-32.76,Declining,40,7,55,6.96,108,Low,0,12.63,243.12,240.99,9.95,10,10,,1,26.5,21.5,5,7,1324.8,1669.22,107.5,-35.0,-132.26,7,13.98,REVIEW PRODUCT QUALITY,Declining_Product
C14119,55+,Deal_Seeker,41.1,,551.99,4,0.504,Ahmedabad,Gujarat,AHM-Z8,AHM-DS12,2026-07-22,Wednesday,False,14,Afternoon,27.7,0.0,61.5,Clear/Cloudy,,0,0,P0144,Pasta Large,LocalBrand,Instant & Ready Food,Pasta,Large,160,103.21,149.61,30,2.86,601,0.431,52.69,Normal,,30,129,1,0,5,1,24,2,10,39,4.05,9.18,Stable,32,5,46,3.86,0,Critical,0,7.77,156.23,140.88,6.2,10,0,Clearance,1,0.0,46.4,1,1,149.61,149.61,46.4,46.4,-2.11,1,51.0,CLEARANCE,Near_Expiry
C06655,25-34,Budget,75.9,Gold,803.06,5,0.334,Delhi,Delhi,DEL-Z4,DEL-DS9,2026-06-25,Thursday,False,22,Late Evening,28.9,0.0,56.7,Clear/Cloudy,,0,0,P0086,Rice Medium,NatureBest,Staples,Rice,Medium,65,38.63,60.78,2,3.25,60,0.415,45.56,Normal,,24,102,2,1,2,0,71,0,0,0,2.05,0.0,Stable,0,4,13,2.79,1,Critical,0,91.63,65.27,57.18,6.3,0,0,,1,0.0,22.15,0,0,0.0,0.0,0.0,0.0,-100.0,0,47.0,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C08511,55+,High_Value,56.8,Silver,630.31,4,0.103,Delhi,Delhi,DEL-Z3,DEL-DS5,2026-06-25,Thursday,False,20,Late Evening,35.2,0.0,49.6,Hot,,0,0,P0007,Bread Small,FreshChoice,Dairy & Breakfast,Bread,Small,160,91.1,148.74,180,3.35,13,0.307,67.52,Normal,,39,200,3,1,2,1,32,3,14,51,4.06,-56.66,Declining,7,6,21,1.68,165,Low,1,24.29,145.14,145.32,2.48,0,20,,0,29.75,57.64,2,3,297.48,356.97,115.28,83.67,-28.04,3,5.09,NO PROMOTION,Declining_Product
C05664,25-34,Deal_Seeker,28.7,Silver,491.43,4,0.611,Mumbai,Maharashtra,MUM-Z2,MUM-DS10,2026-06-25,Thursday,False,12,Afternoon,33.4,36.4,98.0,Storm,,0,1,P0056,Popcorn Medium,FreshChoice,Snacks,Popcorn,Medium,45,36.3,38.3,3,3.84,108,0.274,46.0,Normal,,28,93,2,0,3,1,19,2,15,52,2.59,22.34,Stable,12,4,21,4.46,2,High,1,21.12,40.05,40.68,-4.37,0,0,,1,0.0,2.0,2,2,76.6,76.6,4.0,4.0,-20.0,2,31.33,CLEARANCE,Weekend_Surge
C12698,18-24,Budget,85.9,,818.7,9,0.43,Hyderabad,Telangana,HYD-Z1,HYD-DS8,2026-07-19,Sunday,True,20,Late Evening,31.7,0.0,67.4,Clear/Cloudy,,0,0,P0091,Dal Small,LocalBrand,Staples,Dal,Small,45,24.3,39.63,7,3.12,21,0.39,53.05,Normal,,30,125,4,3,4,1,11,3,19,66,4.69,22.36,Stable,26,6,29,5.43,5,Medium,0,11.97,41.0,41.43,-3.34,20,10,% Off,1,3.96,15.33,3,4,118.89,142.68,45.99,45.48,-3.21,4,24.67,REVIEW PRODUCT QUALITY,Festival_Surge
C14790,35-44,Regular,27.9,Gold,454.38,4,0.376,Gurugram,Haryana,GUR-Z4,GUR-DS9,2026-07-10,Friday,False,8,Morning,17.0,0.0,46.3,Cold,,0,0,P0065,Apple Medium,LocalBrand,Fruits & Vegetables,Apple,Medium,25,20.25,22.15,7,4.27,167,0.17,49.28,Normal,,31,111,3,2,6,1,37,2,10,44,2.71,-2.43,Stable,19,4,30,6.76,6,Medium,0,1.69,19.73,20.8,12.27,5,10,,1,2.22,1.9,1,1,22.15,19.93,1.9,-0.32,-111.03,1,30.22,COMPETITIVE PRICE OFFER,Normal
C08623,25-34,Regular,39.8,,567.48,3,0.539,Kolkata,West Bengal,KOL-Z8,KOL-DS3,2026-06-30,Tuesday,False,19,Evening,26.2,9.8,72.2,Rain,Raksha Bandhan,1,0,P0054,Chocolate Large,LocalBrand,Snacks,Chocolate,Large,90,59.99,75.09,365,3.16,28,0.479,58.94,Emerging,Collectible Toy,37,148,4,0,3,0,105,4,23,95,3.48,3.64,Stable,13,4,33,3.63,175,Low,1,21.19,77.29,69.63,7.84,0,0,,0,0.0,15.1,3,3,225.27,225.27,45.3,45.3,-2.16,3,6.9,REVIEW PRODUCT QUALITY,High_Demand
C09417,25-34,Budget,75.1,,877.75,2,0.129,Vijayawada,Andhra Pradesh,VIJ-Z8,VIJ-DS4,2026-04-14,Tuesday,False,3,Night,31.9,0.0,71.6,Clear/Cloudy,,0,0,P0082,Leafy Greens Small,LocalBrand,Fruits & Vegetables,Leafy Greens,Small,25,16.19,20.69,180,3.24,39,0.282,57.93,Declining,,33,152,10,3,2,1,3,2,13,53,2.85,4.85,Stable,12,3,28,4.07,133,Low,1,16.56,19.45,23.5,6.38,10,0,BOGO,0,0.0,4.5,2,2,41.38,41.38,9.0,9.0,-10.0,2,8.52,NO PROMOTION,Normal
C10377,18-24,Deal_Seeker,63.3,Silver,685.78,10,0.423,Mumbai,Maharashtra,MUM-Z8,MUM-DS6,2026-06-20,Saturday,True,4,Night,25.4,0.0,50.4,Clear/Cloudy,,0,0,P0041,Coffee Medium,DailyBasket,Beverages,Coffee,Medium,55,30.61,51.39,365,4.59,12,0.021,56.78,Normal,,34,154,4,3,8,1,11,1,5,17,0.58,22.14,Stable,3,2,7,4.41,65,Low,1,23.14,55.93,56.1,-8.12,0,10,Bundle,0,5.14,20.78,1,1,51.39,46.25,20.78,15.64,-28.19,1,4.06,NO PROMOTION,Normal
C04249,25-34,Regular,24.2,,436.65,4,0.091,Chennai,Tamil Nadu,CHE-Z4,CHE-DS6,2026-06-06,Saturday,True,2,Night,40.2,0.0,46.1,Hot,,0,0,P0137,Garbage Bags Medium,ValueMart,Home Care,Garbage Bags,Medium,110,85.5,92.34,3,3.32,29,0.405,48.93,Normal,,22,99,2,1,4,1,47,2,23,92,5.39,6.92,Stable,23,5,41,4.19,0,Critical,0,19.52,89.66,91.93,2.99,10,0,,1,0.0,6.84,3,3,277.02,277.02,20.52,20.52,-4.65,3,81.5,CLEARANCE,Normal
C05048,18-24,Premium,2.8,Gold,367.53,0,0.218,Hyderabad,Telangana,HYD-Z6,HYD-DS5,2026-04-28,Tuesday,False,9,Morning,30.8,0.0,62.2,Clear/Cloudy,,0,0,P0095,Sugar Medium,QuickFresh,Staples,Sugar,Medium,65,39.85,54.21,365,2.92,79,0.467,50.81,Normal,,26,128,1,0,4,1,1,0,0,0,2.42,0.0,Stable,11,3,15,4.37,302,Low,0,1.7,50.09,60.3,8.23,20,30,% Off,1,16.26,14.36,0,0,0.0,0.0,0.0,-0.0,-100.0,0,22.23,REVIEW PRODUCT QUALITY,High_Demand
C03484,25-34,Regular,66.9,Gold,790.79,5,0.815,Mumbai,Maharashtra,MUM-Z6,MUM-DS5,2026-07-25,Saturday,True,15,Afternoon,26.2,9.3,61.0,Rain,,0,0,P0072,Onion Large,DailyBasket,Fruits & Vegetables,Onion,Large,130,71.86,108.4,180,2.47,52,0.597,53.35,Normal,,35,104,8,2,1,1,7,5,44,171,6.39,10.1,Stable,52,9,38,8.01,99,Low,0,11.59,108.66,98.32,10.25,0,0,BOGO,1,0.0,36.54,6,6,650.4,650.4,219.24,219.24,-0.45,6,15.56,REVIEW PRODUCT QUALITY,Bad_Product_Signal
C14345,25-34,Budget,42.8,,495.17,2,0.167,Kolkata,West Bengal,KOL-Z6,KOL-DS3,2026-04-13,Monday,False,8,Morning,27.3,0.0,54.7,Clear/Cloudy,Christmas,1,0,P0086,Rice Medium,NatureBest,Staples,Rice,Medium,65,38.63,55.47,2,3.5,21,0.257,48.75,Normal,,27,112,2,1,4,0,105,1,8,27,2.29,24.29,Stable,12,3,12,5.02,1,Critical,0,8.31,49.86,63.76,11.25,0,0,% Off,1,0.0,16.84,1,1,55.47,55.47,16.84,16.84,-5.61,1,47.0,CLEARANCE,Low_Demand
C05492,25-34,High_Value,97.3,Silver,927.1,9,0.115,Delhi,Delhi,DEL-Z4,DEL-DS7,2026-06-21,Sunday,True,20,Late Evening,33.6,0.0,59.3,Clear/Cloudy,Diwali,1,0,P0120,Deodorant Large,FreshChoice,Personal Care,Deodorant,Large,130,82.17,126.33,5,3.93,70,0.228,57.6,Normal,,38,139,6,4,5,1,57,3,28,106,5.6,12.84,Stable,42,10,51,7.37,4,Medium,0,0.0,128.24,116.17,8.75,10,10,,1,12.63,44.16,4,5,505.32,568.5,176.64,157.65,-11.25,5,30.8,NO PROMOTION,Rain_Demand
C00354,45-54,Budget,25.1,Gold,356.18,5,0.779,Jaipur,Rajasthan,JAI-Z3,JAI-DS13,2026-04-05,Sunday,True,1,Night,29.8,13.3,76.4,Rain,,0,1,P0124,Detergent Small,LocalBrand,Home Care,Detergent,Small,55,29.46,49.91,90,3.57,9,0.19,47.83,Viral,Beauty,23,113,3,1,1,0,80,0,0,1,0.56,-25.0,Stable,1,2,7,1.52,75,Low,1,0.0,53.64,47.07,6.03,0,0,,0,0.0,20.45,0,0,0.0,0.0,0.0,0.0,-100.0,0,15.42,NO PROMOTION,High_Demand
C07026,25-34,Regular,44.8,,542.08,5,0.295,Chennai,Tamil Nadu,CHE-Z2,CHE-DS7,2026-05-05,Tuesday,False,14,Afternoon,26.7,0.0,45.1,Clear/Cloudy,Onam,1,0,P0065,Apple Medium,LocalBrand,Fruits & Vegetables,Apple,Medium,25,20.25,22.12,7,3.5,25,0.302,52.52,Normal,,40,132,4,4,1,0,58,1,7,21,2.29,37.5,Growing,13,2,15,5.44,2,High,0,7.65,19.52,25.32,13.32,10,5,% Off,1,1.11,1.87,1,1,22.12,21.01,1.87,0.76,-73.52,1,36.33,CLEARANCE,Normal
C04361,35-44,Deal_Seeker,81.6,Silver,829.67,9,0.569,Hyderabad,Telangana,HYD-Z8,HYD-DS10,2026-06-08,Monday,False,5,Night,35.7,46.6,98.0,Storm,,0,0,P0156,Diapers Large,NatureBest,Baby Care,Diapers,Large,300,204.19,249.71,90,4.28,28,0.182,54.05,Normal,,30,140,4,1,4,0,77,1,4,19,1.88,-8.44,Stable,4,2,22,2.02,49,Low,0,10.73,267.14,247.39,21.96,5,10,,0,24.97,45.52,1,1,249.71,224.74,45.52,20.55,-55.83,1,9.62,COMPETITIVE PRICE OFFER,Competitor_Cheaper
C06220,18-24,Occasional,76.9,,720.02,3,0.512,Bengaluru,Karnataka,BEN-Z5,BEN-DS10,2026-06-10,Wednesday,False,13,Afternoon,33.7,0.0,44.7,Clear/Cloudy,,0,0,P0058,Nuts Small,DailyBasket,Snacks,Nuts,Small,65,51.83,60.37,90,3.87,199,0.172,57.47,Normal,,35,154,4,1,1,1,45,2,11,33,3.55,39.29,Growing,7,3,30,7.95,40,Low,0,80.97,66.42,54.73,10.31,0,5,Clearance,1,3.02,8.54,2,2,120.74,114.7,17.08,11.04,-38.94,2,21.04,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C13812,18-24,Budget,43.6,Silver,553.1,6,0.734,Kolkata,West Bengal,KOL-Z5,KOL-DS3,2026-05-08,Friday,False,9,Morning,19.0,0.0,63.8,Cold,,0,0,P0050,Namkeen Medium,UrbanBasket,Snacks,Namkeen,Medium,35,19.5,31.84,365,3.46,19,0.298,57.21,Normal,,30,145,8,3,3,0,23,2,18,69,5.21,11.31,Stable,14,4,28,2.64,329,Low,1,21.29,30.36,32.0,4.87,0,20,BOGO,0,6.37,12.34,3,4,95.52,101.88,37.02,23.88,-37.19,4,7.21,NO PROMOTION,High_Demand
C08315,45-54,Premium,62.1,Silver,697.26,3,0.907,Bengaluru,Karnataka,BEN-Z6,BEN-DS13,2026-04-21,Tuesday,False,21,Late Evening,34.1,0.0,49.7,Clear/Cloudy,,0,0,P0137,Garbage Bags Medium,ValueMart,Home Care,Garbage Bags,Medium,110,85.5,92.69,3,3.36,8,0.331,49.55,Emerging,Collectible Toy,25,119,2,1,4,0,62,1,3,13,2.86,-0.89,Stable,10,4,15,3.38,1,Critical,0,1.52,97.74,89.57,3.48,5,15,,1,13.9,7.19,0,0,0.0,0.0,0.0,-0.0,-100.0,0,55.44,CLEARANCE,Rain_Demand
C02936,35-44,Budget,37.9,Gold,455.51,4,0.047,Kochi,Kerala,KOC-Z3,KOC-DS11,2026-04-01,Wednesday,False,19,Evening,33.3,0.0,64.6,Clear/Cloudy,,0,0,P0136,Garbage Bags Small,PremiumSelect,Home Care,Garbage Bags,Small,300,202.28,272.18,30,3.48,14,0.266,53.63,Normal,,29,142,1,1,4,0,108,0,0,0,2.02,0.0,Stable,4,2,12,1.89,18,Low,0,0.0,299.91,259.04,12.25,15,0,,0,0.0,69.9,0,0,0.0,0.0,0.0,0.0,-100.0,0,11.68,COMPETITIVE PRICE OFFER,Competitor_Cheaper
C04405,35-44,Occasional,48.8,,574.74,4,0.301,Nagpur,Maharashtra,NAG-Z3,NAG-DS3,2026-06-15,Monday,False,19,Evening,26.5,0.0,59.6,Clear/Cloudy,,0,0,P0118,Deodorant Small,DailyBasket,Personal Care,Deodorant,Small,400,257.95,334.05,5,3.31,34,0.256,42.54,Emerging,Collectible Toy,26,75,2,0,1,0,91,2,12,56,1.99,-7.75,Stable,9,3,16,4.31,2,High,1,20.2,352.57,320.94,4.08,10,10,% Off,1,33.4,76.1,2,3,668.1,901.95,152.2,128.1,-16.38,3,33.21,CLEARANCE,Festival_Surge
C12002,18-24,Occasional,41.5,Gold,490.79,6,0.469,Delhi,Delhi,DEL-Z2,DEL-DS10,2026-07-06,Monday,False,10,Morning,32.8,15.8,61.4,Rain,,0,0,P0092,Dal Medium,UrbanBasket,Staples,Dal,Medium,130,90.78,117.25,180,3.47,5,0.335,44.35,Normal,,27,81,3,2,4,1,31,3,17,70,4.48,3.91,Stable,0,8,51,4.8,129,Low,0,77.93,124.04,108.91,7.66,5,10,% Off,0,11.72,26.47,2,3,234.5,316.59,52.94,44.25,-17.96,3,15.21,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C05495,45-54,Deal_Seeker,71.0,Silver,677.92,8,0.428,Pune,Maharashtra,PUN-Z1,PUN-DS13,2026-06-22,Monday,False,0,Night,27.3,0.0,51.1,Clear/Cloudy,Christmas,1,0,P0100,Cooking Oil Small,DailyBasket,Staples,Cooking Oil,Small,65,36.8,62.93,5,4.04,144,0.124,60.12,Normal,,35,162,6,2,6,0,26,2,15,57,3.38,12.14,Stable,8,4,24,2.3,3,High,1,22.01,56.59,65.06,11.2,20,0,,1,0.0,26.13,2,2,125.86,125.86,52.26,52.26,-1.88,2,22.83,COMPETITIVE PRICE OFFER,Overstock
C02918,25-34,Budget,44.9,,485.38,3,0.603,Ahmedabad,Gujarat,AHM-Z2,AHM-DS9,2026-05-17,Sunday,True,20,Late Evening,28.4,11.4,66.7,Rain,,0,0,P0164,Pet Food Medium,LocalBrand,Pet Care,Pet Food,Medium,75,43.55,66.14,60,3.95,17,0.189,48.59,Emerging,Beauty,24,117,4,2,1,1,41,0,0,0,0.88,0.0,Stable,2,2,9,2.04,47,Low,1,10.42,61.05,75.71,8.34,10,0,,1,0.0,22.59,0,0,0.0,0.0,0.0,0.0,-100.0,0,5.46,NO PROMOTION,Normal
C03877,35-44,Budget,63.7,Silver,697.44,3,0.638,Pune,Maharashtra,PUN-Z1,PUN-DS8,2026-07-23,Thursday,False,4,Night,28.0,23.0,88.7,Rain,,0,0,P0124,Detergent Small,LocalBrand,Home Care,Detergent,Small,55,29.46,51.08,90,3.68,11,0.239,44.76,Normal,,28,98,3,2,6,0,23,0,0,0,2.87,0.0,Stable,10,3,30,3.37,68,Low,0,2.25,47.04,49.79,8.59,10,0,Bundle,1,0.0,21.62,0,0,0.0,0.0,0.0,0.0,-100.0,0,21.01,NO PROMOTION,High_Demand
C01913,25-34,Budget,29.9,Gold,403.21,2,0.533,Kolkata,West Bengal,KOL-Z3,KOL-DS8,2026-04-04,Saturday,True,11,Afternoon,25.5,19.2,84.2,Rain,,0,0,P0006,Curd Large,UrbanBasket,Dairy & Breakfast,Curd,Large,200,160.16,187.49,365,3.3,9,0.369,54.0,Normal,,40,122,3,2,2,0,105,5,26,102,4.93,8.98,Stable,16,7,29,3.18,257,Low,1,24.39,188.34,212.54,-0.45,20,10,Bundle,0,18.75,27.33,4,5,749.96,843.7,109.32,42.9,-61.11,5,6.67,NO PROMOTION,Normal
C01158,35-44,Occasional,40.5,Gold,608.76,4,0.521,Delhi,Delhi,DEL-Z7,DEL-DS2,2026-06-07,Sunday,True,9,Morning,31.8,0.0,54.2,Clear/Cloudy,Holi,1,0,P0006,Curd Large,UrbanBasket,Dairy & Breakfast,Curd,Large,200,160.16,168.94,365,2.99,32,0.364,55.41,Declining,,38,129,7,0,5,0,98,5,26,102,3.73,8.98,Stable,7,4,26,1.83,231,Low,1,32.78,179.49,173.52,-2.64,20,30,% Off,0,50.68,8.78,4,7,675.76,827.82,35.12,-293.3,-912.02,7,3.1,REVIEW PRODUCT QUALITY,Normal
C00688,25-34,Budget,53.2,Gold,578.26,6,0.448,Bengaluru,Karnataka,BEN-Z5,BEN-DS1,2026-07-25,Saturday,True,12,Afternoon,35.9,0.0,50.0,Hot,,0,1,P0121,Sanitary Care Small,LocalBrand,Personal Care,Sanitary Care,Small,110,74.48,94.7,365,3.49,101,0.331,55.24,Viral,Snacks,32,150,6,2,1,0,89,0,0,0,0.77,0.0,Stable,8,2,7,9.2,154,Low,0,0.09,88.28,105.1,7.27,0,0,,1,0.0,20.22,0,0,0.0,0.0,0.0,0.0,-100.0,0,16.45,NO PROMOTION,Normal
C05975,25-34,Occasional,39.0,,512.61,4,0.68,Pune,Maharashtra,PUN-Z6,PUN-DS4,2026-04-29,Wednesday,False,23,Late Evening,26.6,23.4,76.8,Rain,,0,0,P0071,Onion Medium,UrbanBasket,Fruits & Vegetables,Onion,Medium,65,34.15,62.5,7,3.67,16,0.121,54.2,Normal,,33,138,5,4,3,1,1,1,8,32,3.43,6.53,Stable,7,5,40,1.98,6,Medium,1,11.95,57.68,62.07,8.36,10,40,Clearance,1,25.0,28.35,1,2,62.5,75.0,28.35,6.7,-77.17,2,17.0,NO PROMOTION,Normal
